id_compromiso,nivel_fuente,naturaleza,tema,fase,accion_o_requisito_normalizado,indicador_parametro,umbral_valor,unidad,frecuencia_plazo,momento_cumplimiento,responsable_o_actor,autoridad_control,documento_fuente,pagina_pdf,folio,seccion_numeral,cita_fuente,estado_en_expediente,metodo_extraccion,relacion_con_otro,criterio_inclusion,caveat
COM119,documentación del proyecto,medida/compromiso del proponente,social_salud,construcción y operación,"Estudio de impacto en el tránsito Proyecto Radar – Parque de las Ciencias A20.038 – Informe – Versión 0 Setiembre – 2023 Página 17 de 17 (+598) 9965 8192 | info@cgingenieros.com Todos los derechos reservados - ©2023 CG INGENIEROS 6. CONCLUSIONES El Emprendimiento generará tránsito de vehículos en la zona, ya sea durante su construcción o su operación, que no afectará en forma relevante la situación actual de las Rutas Nacionales.",,,,,,Eleanor Applications S.R.L. / documentación del proponente,DINACEA,EsIA-Teros-24102023.pdf,239,,,"Estudio de impacto en el tránsito Proyecto Radar – Parque de las Ciencias A20.038 – Informe – Versión 0 Setiembre – 2023 Página 17 de 17 (+598) 9965 8192 | info@cgingenieros.com Todos los derechos reservados - ©2023 CG INGENIEROS 6. CONCLUSIONES El Emprendimiento generará tránsito de vehículos en la zona, ya sea durante su construcción o su operación, que no afectará en forma relevante la situación actual de las Rutas Nacionales.","potencialmente incorporado por referencia por Res. 644/2024, num. 1.a; sujeto a prevalencia de la Resolución",native,,lenguaje explícito de obligación/medida/previsión + término ambiental en la misma unidad textual,
COM120,documentación del proyecto,medida/compromiso del proponente,mitigacion_monitoreo,,"Además, con la Intendencia deberán acordarse medidas de control de la velocidad para asegurarse que los camiones no excedan los límites establecidos; la agenda de entrada y salida deberá ser estricta y procurar minimizar la circulación simultánea en sentidos opuestos. por CG INGENIEROS Ing.",,,,,,Eleanor Applications S.R.L. / documentación del proponente,DINACEA,EsIA-Teros-24102023.pdf,239,,,"Además, con la Intendencia deberán acordarse medidas de control de la velocidad para asegurarse que los camiones no excedan los límites establecidos; la agenda de entrada y salida deberá ser estricta y procurar minimizar la circulación simultánea en sentidos opuestos. por CG INGENIEROS Ing.","potencialmente incorporado por referencia por Res. 644/2024, num. 1.a; sujeto a prevalencia de la Resolución",native,,lenguaje explícito de obligación/medida/previsión + término ambiental en la misma unidad textual,
COM121,documentación del proyecto,previsión/descripcion del proyecto,social_salud,construcción,"Impactos sociales en fase de construcción Factores Impacto Social Descripción del impacto social Signo Significancia Percepción relevada Fase de construcción Empleo / Expectativas Generación de puestos de trabajo Se prevé que el proyecto crearía entre 500 y 600 puestos de trabajo, con picos de hasta aproximadamente 1.300 puestos de trabajo, durante la fase de construcción.",,,,,,Eleanor Applications S.R.L. / documentación del proponente,DINACEA,EsIA-Teros-24102023.pdf,279,,,"Impactos sociales en fase de construcción Factores Impacto Social Descripción del impacto social Signo Significancia Percepción relevada Fase de construcción Empleo / Expectativas Generación de puestos de trabajo Se prevé que el proyecto crearía entre 500 y 600 puestos de trabajo, con picos de hasta aproximadamente 1.300 puestos de trabajo, durante la fase de construcción.","potencialmente incorporado por referencia por Res. 644/2024, num. 1.a; sujeto a prevalencia de la Resolución",native,,lenguaje explícito de obligación/medida/previsión + término ambiental en la misma unidad textual,
COM122,documentación del proyecto,medida/compromiso del proponente,social_salud,construcción y operación,Se implementará un estudio específico de tránsito para construcción y operación que se entregará en el marco del EsIA.,,,,,,Eleanor Applications S.R.L. / documentación del proponente,DINACEA,EsIA-Teros-24102023.pdf,279,,,Se implementará un estudio específico de tránsito para construcción y operación que se entregará en el marco del EsIA.,"potencialmente incorporado por referencia por Res. 644/2024, num. 1.a; sujeto a prevalencia de la Resolución",native,,lenguaje explícito de obligación/medida/previsión + término ambiental en la misma unidad textual,
COM123,documentación del proyecto,medida/compromiso del proponente,,,Se realizará un adecuado mantenimiento de esta maquinaria con el fin de minimizar las emisiones de esta naturaleza.,,,,,,Eleanor Applications S.R.L. / documentación del proponente,DINACEA,EsIA-Teros-24102023.pdf,280,,,Se realizará un adecuado mantenimiento de esta maquinaria con el fin de minimizar las emisiones de esta naturaleza.,"potencialmente incorporado por referencia por Res. 644/2024, num. 1.a; sujeto a prevalencia de la Resolución",native,,lenguaje explícito de obligación/medida/previsión + término ambiental en la misma unidad textual,
COM124,documentación del proyecto,medida/compromiso del proponente,social_salud,construcción y operación,Se implementará un estudio específico de tránsito para construcción y operación que se entregará en el marco del EsIA.,,,,,,Eleanor Applications S.R.L. / documentación del proponente,DINACEA,EsIA-Teros-24102023.pdf,281,,,Se implementará un estudio específico de tránsito para construcción y operación que se entregará en el marco del EsIA.,"potencialmente incorporado por referencia por Res. 644/2024, num. 1.a; sujeto a prevalencia de la Resolución",native,,lenguaje explícito de obligación/medida/previsión + término ambiental en la misma unidad textual,
COM125,plan de gestión,procedimiento/compromiso de gestión del proponente,,construcción,"2.2 AUTORIZACIONES 224 Antecedentes Como se mencionó, el emprendimiento propuesto se prevé ubicar dentro de Parque de las Ciencias (en adelante PDLC), donde se albergan industrias y otros emprendimientos en régimen de zona franca.",,,,,,Eleanor Applications S.R.L. / documentación del proponente,DINACEA,Plan-de-Gestion-Ambiental-de-Construccion.pdf,6,,,"2.2 AUTORIZACIONES 224 Antecedentes Como se mencionó, el emprendimiento propuesto se prevé ubicar dentro de Parque de las Ciencias (en adelante PDLC), donde se albergan industrias y otros emprendimientos en régimen de zona franca.","potencialmente incorporado por referencia por Res. 644/2024, num. 1.a; sujeto a prevalencia de la Resolución",OCR,,lenguaje explícito de obligación/medida/previsión + término ambiental en la misma unidad textual,Texto obtenido por OCR; verificar visualmente la cita antes de publicación.
COM126,plan de gestión,procedimiento/compromiso de gestión del proponente,,construcción,"Posteriormente, estos padrones fueron recategorizados como suburbanos, cambiando su numeración a N""47.827, N°47.828, N°47.829, N°47.830, N'47.831 y N'47.832, 2.22 Otras autorizaciones Autorización para el ingreso de residuos a Sitio de Disposición Final Se deberá solicitar autorización para la disposición final de residuos sólidos no contaminados ni peligrosos en el Sitio de Disposición Final (SDF) Sanitario de la zona.",,,,,,Eleanor Applications S.R.L. / documentación del proponente,DINACEA,Plan-de-Gestion-Ambiental-de-Construccion.pdf,7,,,"Posteriormente, estos padrones fueron recategorizados como suburbanos, cambiando su numeración a N""47.827, N°47.828, N°47.829, N°47.830, N'47.831 y N'47.832, 2.22 Otras autorizaciones Autorización para el ingreso de residuos a Sitio de Disposición Final Se deberá solicitar autorización para la disposición final de residuos sólidos no contaminados ni peligrosos en el Sitio de Disposición Final (SDF) Sanitario de la zona.","potencialmente incorporado por referencia por Res. 644/2024, num. 1.a; sujeto a prevalencia de la Resolución",OCR,,lenguaje explícito de obligación/medida/previsión + término ambiental en la misma unidad textual,Texto obtenido por OCR; verificar visualmente la cita antes de publicación.
COM127,plan de gestión,procedimiento/compromiso de gestión del proponente,,construcción,Verificar cumplimiento de PGA-C Representante Será el responsable ante el o Presentación de informes a organismos pad tts DINACEA de la gestión competentes en representación de plication ambiental de la obra y quien Eleanor Application SRL (si corresponde) verificará el cumplimiento del PGA-C.,,,,,,Eleanor Applications S.R.L. / documentación del proponente,DINACEA,Plan-de-Gestion-Ambiental-de-Construccion.pdf,8,,,Verificar cumplimiento de PGA-C Representante Será el responsable ante el o Presentación de informes a organismos pad tts DINACEA de la gestión competentes en representación de plication ambiental de la obra y quien Eleanor Application SRL (si corresponde) verificará el cumplimiento del PGA-C.,"potencialmente incorporado por referencia por Res. 644/2024, num. 1.a; sujeto a prevalencia de la Resolución",OCR,,lenguaje explícito de obligación/medida/previsión + término ambiental en la misma unidad textual,Texto obtenido por OCR; verificar visualmente la cita antes de publicación.
COM128,plan de gestión,procedimiento/compromiso de gestión del proponente,,construcción,"ELEANOR APPLICATIONS SRL PROYECTO ens DESCRIPCION DE LAS OBRAS 41 UBICACIÓN El emprendimiento propuesto se prevé ubicar dentro de Parque de las Ciencias (en adelante PDLC), ubicado en Ruta 101 Km 23,500, en la Ciudad de la Costa del departamento de Canelones (anterior 72 Sección Catastral del departamento de Canelones).",,,,,,Eleanor Applications S.R.L. / documentación del proponente,DINACEA,Plan-de-Gestion-Ambiental-de-Construccion.pdf,10,,,"ELEANOR APPLICATIONS SRL PROYECTO ens DESCRIPCION DE LAS OBRAS 41 UBICACIÓN El emprendimiento propuesto se prevé ubicar dentro de Parque de las Ciencias (en adelante PDLC), ubicado en Ruta 101 Km 23,500, en la Ciudad de la Costa del departamento de Canelones (anterior 72 Sección Catastral del departamento de Canelones).","potencialmente incorporado por referencia por Res. 644/2024, num. 1.a; sujeto a prevalencia de la Resolución",OCR,,lenguaje explícito de obligación/medida/previsión + término ambiental en la misma unidad textual,Texto obtenido por OCR; verificar visualmente la cita antes de publicación.
